mcd_gbal_lcat_id_nu,cust_surv_ansr_cmnt_tx_list,cust_surv_rsnd_id_list,len_cust_surv_ansr_cmnt_tx_list,len_cust_surv_rsnd_id_list,Avg_Word_Length,Avg_Sentence_Length,Type_Token_Ratio,Flesch_Reading_Ease,Function_Word_Percentage,Punctuation_Per_Word,similarity_score,Anomaly,month,cust_surv_ansr_cmnt_tx_list_stop_words_removed,top_10_bigrams,top_10_unigrams
195500000000.0,"['Good service', 'Nice food', 'Nice food', 'Nice job', 'Nice food', 'Nice food', 'Good service', 'Nice food', 'Nice food', 'Nice food', 'Nice food', 'Nice food', 'Nice . Food', 'Nice food', 'Nice food', 'Nice foo', 'Great job', 'Nice food', 'good', 'Order took long , 13 minutes . lunch break . Could quicker . Staff looked unhappy , one staff member acknowledged smiled', 'Nice food', 'Nice work', 'Nice food', 'Nice food', 'Good service', 'Great service', 'Nice food', 'Nice food', 'Nice food', 'Nice food', 'Good service', 'Nice food', 'Nice food', 'Nice food', 'good', 'Good service', 'Nice food', 'Nice food', 'Nice food', 'Nice food', 'nice food', 'Nice food', 'Great service', 'Great job', 'Nice food', 'Great service', 'Great service', 'Nice food', 'good', 'Good service', 'Fast service', 'Really good', 'Nice food', 'Nice food', 'Nice food', 'Great service', 'fries really cold , want place order till takes get served .', 'Nice food', 'Great job', 'Great service', 'Nice food', 'Nice food', 'nice food', ""good experience 's good customer service ur staff member Nazia helpful friendly"", 'Nice food', 'Nice food', 'Nice food', 'Nice food', 'Great service', 'Nice food', 'Nie food', 'Good service', 'good service', 'Good service', 'Friendly staff', 'Really good', 'simgab', 'Nice food', 'Nice food', 'Nice food', 'Great service', 'Nice food', 'Nice food']","['20240801071025CHWEBWSE05P2hiepqu5qw1atlhvf0hofo3s', '20240802031840CHWEBWSE06Pft152cev5l2nqyycmiijmq3m', '20240802040426CHWEBWSE05P02eqwga3h1gwmxs2qmuyqrew', '20240802041249CHWEBWSE07P5amd032bzef0y0e5e02aida1', '20240802045034CHWEBWSE03Pblrqzvexeuf3rwud5iomwoi1', '20240802081538CHWEBWSE06Pzwnwsxrxdjmxe2utcxzrs2g2', '20240802081543CHWEBWSE07Plz2eakyd4lcgtr3pbjy3urkz', '20240802090435CHWEBWSE01Pdudnssspbhr0hv1pn034cmgn', '20240803035518CHWEBWSE01Py0utwqrtksp524pj3jrngekd', '20240803023623CHWEBWSE03Pbtfwk3qrfqmhvkmqpvo35zoy', '20240803034742CHWEBWSE01P3jzii2aenynris1fhbrnopyh', '20240803041141CHWEBWSE01Passhne4bzblw1fpikbb0wlp2', '20240804025527CHWEBWSE01Pq5411rxcgucovbh2tqsmabhy', '20240804033026CHWEBWSE01Pwng3g2i1f02bfswhmxa24cih', '20240804041116CHWEBWSE01Pq1hgb5q4stowe112umcmidan', '20240804042708CHWEBWSE01P5l3bal1nberx3z4vqvsjgu1d', '20240804043754CHWEBWSE04Pwi5rg0rxgqva0d0pkri3vhry', '20240804071612CHWEBWSE04Pef5bxqrldplod2p02ffpxg0y', '20240807073940CHWEBWSE04Pm1basgvvleiltnqoni0ewubu', '20240808072036CHWEBWSE08P3l0zenhn3ibdrbx3huv3obb2', '20240809032321CHWEBWSE05Pfnuzjtvf1squzil4wrlu4lmv', '20240809024023CHWEBWSE08P1rz1usizycupfaumbqeu33i2', '20240809035808CHWEBWSE07Pivnazizxzwmw3it44bzawe2r', '20240809052259CHWEBWSE01Pumrxgf1te4gr4cmo2a3whrmv', '20240809052837CHWEBWSE08Pj0fbzd4nhzrj4hrqkazkr1by', '20240809095826CHWEBWSE05Pgy5gxomh024ewjhghtr2omhi', '20240810035631CHWEBWSE07Pkbz1x5dfxnuopgie3hy4ys3c', '20240810050011CHWEBWSE07Pjfdsf4vxsr322imhkuq1mvhs', '20240810112342CHWEBWSE07Pnos1d2qun04pjw1pse4okedm', '20240811025121CHWEBWSE07Pjj43zhrv2ukainn3ezdqrm1i', '20240811034512CHWEBWSE07Pewt4bnd4dbmiaoywby1jxa4w', '20240811043623CHWEBWSE07Ptozvlhzvz5wkpjrk3jfv0nux', '20240811053359CHWEBWSE02Ppnnrz2kam4raiovjk5ogm2wz', '20240811065534CHWEBWSE03Pxoh3hrvqji45h50heeq51mkq', '20240811092254CHWEBWSE02P1p320wgahlua0epvf34dxawr', '20240811103939CHWEBWSE07P2cqkot1d45zfa43yzndabk3a', '20240816050758CHWEBWSE07Pfsgsnz25fxq1n12wzoygrkmx', '20240816070922CHWEBWSE02P3vrzlaennnt5b4crjkiyax5z', '20240817035907CHWEBWSE04Pwtsaez3cjy5jn55gpoogt4ul', '20240817050311CHWEBWSE02Pc1pdt3uri1f22m4wo0lbebgx', '20240817054949CHWEBWSE05Pcgzh2ieasgnpscnvzt111s3l', '20240817050037CHWEBWSE07Ppssm1ktz2mxxe0hgzx5jcgm4', '20240817071613CHWEBWSE02Pvxf01f3kqlccfywdovoy3mjj', '20240817072013CHWEBWSE02Pox4sxx5dlaycxpp5bmimldci', '20240817085721CHWEBWSE05P50zphnp2bqdsw4vlizcds4yw', '20240818041136CHWEBWSE05Pfnuzjtvf1squzil4wrlu4lmv', '20240818052952CHWEBWSE06P0hymr4yigybs5bvpupgwfaim', '20240818071705CHWEBWSE04P23azz3g4fg0vt3ihv5utnut4', '20240818104446CHWEBWSE07Pfslr4euxhlw5fcst3svpdf5y', '20240819083250CHWEBWSE01P4gkjpvaurwst1kr3lv3g3ez0', '20240824122308CHWEBWSE01P3j13qhru03yk4exkow5oiuau', '20240821060350CHWEBWSE03P2ywxipidtb3o1hs33jxvgk2v', '20240823051132CHWEBWSE03Pujhbpe3h13u2tx3e4ghgesdw', '20240823074158CHWEBWSE03Ping1au5bou1fa1blch2i2do0', '20240823073920CHWEBWSE03Pleoxsyikpryox4a3ckamyl5u', '20240823073558CHWEBWSE04Pha1pqxlzagan00rs4u4ndjye', '20240823081339CHWEBWSE07Ptxrq1wvmmkvb34oj2vsdw05h', '20240824035906CHWEBWSE04Pciff2kzlcye0hjk3o01ijqec', '20240824042923CHWEBWSE04Phdo1jbhhwxslx3zexlhwqydu', '20240824043305CHWEBWSE05Pc12xz4fzqh14c3d1mnrgbvmh', '20240824043226CHWEBWSE08Pfy53xufh1fepas1hgg1vryif', '20240824052457CHWEBWSE04P5xznq0gmmiwkzcusatcvgy32', '20240824051638CHWEBWSE08Pokcawqcezvuf5iq4lbennh0k', '20240824060902CHWEBWSE08Px4xoguxom0tirc4fjun5lydd', '20240824065005CHWEBWSE03Ppoxkx1pzs54jlpxpucar2ku4', '20240824062655CHWEBWSE08Pjomgoh0vet1ybfq5fuluc21f', '20240824065841CHWEBWSE05Pgks2wbh3rx1mz3r3sj1ssoo4', '20240825055135CHWEBWSE02Pcp02uxes2dfrn1zfzg23s50h', '20240825071057CHWEBWSE05Pq3gwdhpwox3vsj4st34nudrj', '20240825081318CHWEBWSE03Pyeehy2ezlkxityr14cbp22ik', '20240825073817CHWEBWSE08Pbp2buxhoq340zf2jnu4g1r30', '20240826041623CHWEBWSE02Pgs4wgueqhgtxosrb3lwstnqz', '20240826041352CHWEBWSE02Pt3rairrdnwkduuxg3sdushji', '20240826042526CHWEBWSE05Pynxr0mm3bicywlcmyfn11lhu', '20240826090649CHWEBWSE01Ptluz5wdeaeyyx00m4hn1pa3f', '20240827043509CHWEBWSE08Patiifyl4eebs5up32emxm0hf', '20240827101055CHWEBWSE08Paiy5mttv1j1c4mchorsvac5n', '20240830025103CHWEBWSE02Poby2dzi1t3zz1hdfzmcxzk4m', '20240830035103CHWEBWSE05Pfnuzjtvf1squzil4wrlu4lmv', '20240830070438CHWEBWSE01Pm0jtiq2vqptj4d4gvoafndn1', '20240830054313CHWEBWSE01Pv4fyhagoloev0n5vbmukjnub', '20240830083208CHWEBWSE03P1je2ept0romc3hpbx4fdi1kz', '20240901062409CHWEBWSE02Pz5ylh02ngkyaxmcw0o2o12t5']",83,83,4.388243885,2.623493976,0.995166119,106.5761446,4.112449799,0.007287331,0.6189695,True,August,"['Good service', 'Nice food', 'Nice food', 'Nice job', 'Nice food', 'Nice food', 'Good service', 'Nice food', 'Nice food', 'Nice food', 'Nice food', 'Nice food', 'Nice. Food', 'Nice food', 'Nice food', 'Nice foo', 'Great job', 'Nice food', 'All good', 'Order took long, 13 minutes. I  lunch break. Could  quicker. Staff looked unhappy, one staff member acknowledged  smiled', 'Nice food', 'Nice work', 'Nice food', 'Nice food', 'Good service', 'Great service', 'Nice food', 'Nice food', 'Nice food', 'Nice food', 'Good service', 'Nice food', 'Nice food', 'Nice food', 'Very good', 'Good service', 'Nice food', 'Nice food', 'Nice food', 'Nice food', 'nice food', 'Nice food', 'Great service', 'Great job', 'Nice food', 'Great service', 'Great service', 'Nice food', 'Very good', 'Good service', 'Fast service', 'Really good', 'Nice food', 'Nice food', 'Nice food', 'Great service', 'The fries really cold,  want place order  till takes  get served.', 'Nice food', 'Great job', 'Great service', 'Nice food', 'Nice food', 'nice food', ""I  good experience  good customer service ur staff member Nazia  helpful  friendly"", 'Nice food', 'Nice food', 'Nice food', 'Nice food', 'Great service', 'Nice food', 'Nie food', 'Good service', 'good service', 'Good service', 'Friendly staff', 'Really good', 'for simgab', 'Nice food', 'Nice food', 'Nice food', 'Great service', 'Nice food', 'Nice food']","[(('nice', 'food'), 48), (('food', 'nice'), 33), (('good', 'service'), 9), (('service', 'nice'), 9), (('food', 'good'), 8), (('great', 'service'), 8), (('food', 'great'), 6), (('job', 'nice'), 3), (('great', 'job'), 3), (('service', 'great'), 3)]","[('nice', 51), ('food', 49), ('service', 19), ('good', 16), ('great', 11), ('job', 4), ('staff', 4), ('really', 3), ('order', 2), ('member', 2)]"
195500000000.0,"['good meal', 'amazing', 'excellent', 'excellent', 'amazing', 'good', 'excellent', 'great', 'amazing', 'amazing', 'excellent', 'bad', 'excellent', 'excellent', 'amazing', 'excellent', 'amazing', 'excellent', 'great', 'excellent', 'amazing', 'great', 'excellent', 'amazing', 'first visit restaurant , loved , food good delicious drink like', 'excellent', 'great', 'amazing', 'excellent', 'Friendly service', 'great', 'excellent', 'amazing', 'hood', 'amazing', 'great', 'excellent', 'Well servered', 'excellent', 'amazing', 'excellent', 'amazing', 'amazing', 'amazing', 'Food quality', 'excellent', 'amazing', 'excellent', 'amazing', 'amazing', 'amazing', 'great', 'great', 'amazing', 'amazing', 'excellent', 'Amna helpful person new Uk help put order thankful Amna', 'amazing', 'excellent', 'amazing', 'great', 'excellent', 'excellent', 'Great staff', 'great', 'amazing', 'excellent', 'amazing', 'good', 'excellent', 'amazing', 'excellent', 'excellent', 'amazing', 'excellent', 'amazing', 'excellent', 'excellent', 'amazing', 'excellent', 'excellent', 'Two large fries missing order . cold food . Called restaurant numerous times one picks .', 'Accurate order', 'Excellent service', 'ordered bacon & egg Muffin received sausage & egg muffin . takeaway found incorrect item away restaurant .', 'excellent', 'amazing', 'goof', 'excellent', 'amazing', 'excellent', 'excellent', 'excellent', 'excellent']","['20240807061341CHWEBWSE01Pez2ejjnaoth5qgigwqewzeoo', '20240809043531CHWEBWSE08Pa43hj4chbqt2gtsunumat45b', '20240809042546CHWEBWSE07Pzp2ejh1pzqk0nvpa1nrk0qta', '20240809052138CHWEBWSE04Pm5smj311znxg1wzfo4vuv3gu', '20240809062646CHWEBWSE03Pdmm5is0x2e1134fulzsrlmvs', '20240809062616CHWEBWSE07Pbysl0jdy0yjhiowkx2v3fpqa', '20240810070754CHWEBWSE08Pthzar5efmzsrlgpqlxptj0hx', '20240811033015CHWEBWSE03Polxa3qdmjzidpz5ujgjqrng5', '20240811033350CHWEBWSE07Ptqh2qsyp2nqjbkevysl55ln5', '20240811060624CHWEBWSE07P0wlc40twqlpsjcqjb43fcwbu', '20240812033653CHWEBWSE04Pppemimqxkuy1g5auzuvm0513', '20240819162946CHWEBWSE01Pez2ejjnaoth5qgigwqewzeoo', '20240813055128CHWEBWSE04Pbfmoxpab1qqyfnki1l0oficv', '20240813070005CHWEBWSE02P4hghfd1w4qlgawth2rcazyvf', '20240816040649CHWEBWSE02Pd1haputpp0jns1bzowfkaida', '20240816035005CHWEBWSE08Pwplv2odo2nsovsaal01djp44', '20240816035310CHWEBWSE07Px3sw2qr5xsojkxed24dbtn3h', '20240816041424CHWEBWSE07Pq2hzktrmpjhp51pbu0qahqg4', '20240816054528CHWEBWSE07Pfaxhqbkn0q4r1shkq5cegnj5', '20240816064559CHWEBWSE01Pxeeucfhlmbukfsvugohmehcb', '20240816065324CHWEBWSE02Pg1p1wy4hq4i3n5hfe53jb2aq', '20240816064123CHWEBWSE01Purjlslbqezvtzjzggod1qfab', '20240816063403CHWEBWSE02Prqykti140x4mv3zyboupqvdd', '20240816072624CHWEBWSE02Puqkcyrwquqncjgn02hp5fmlr', '20240816090437CHWEBWSE06Plrjl1e5hayjksoj3k3hfuazq', '20240817034240CHWEBWSE08Pa5c3tvwetrbgd0riwxmnzu5a', '20240817053819CHWEBWSE07Phozjx3juxvvugwdwjjcx3w1t', '20240817081622CHWEBWSE04Pxb5tk4nblg2goiccxngfmhm2', '20240817083018CHWEBWSE02Pbgdnsvsap4lf3snxsadyihkj', '20240817182040CHWEBWSE08Pxkset0hgzhnbluotwluxeaex', '20240818040050CHWEBWSE05Pmbbjgvbqcbx2kgtflmymveji', '20240818040419CHWEBWSE02Pck3mud0enzmf0xo4itewefpn', '20240818040822CHWEBWSE02Pp3supqnybn1hh2twhzymogbg', '20240818152334CHWEBWSE02Pjmwq5yfy3mffaiusjaudidyt', '20240819035740CHWEBWSE03Prysy4wez2vcnf3em3yn01av1', '20240819040033CHWEBWSE02Pnozmlrsn30s3hppguxe1auj5', '20240819040743CHWEBWSE05Pswflemkwr2cwt1alevm53v5d', '20240819141549CHWEBWSE01Pgcr3dhqx1a5ug1hb2a0e2iba', '20240821051212CHWEBWSE05Pgvkl3gmmoknbjqwj0g4ize1o', '20240821043301CHWEBWSE05Pqzdisn5tvf0gye445vgwlctb', '20240821071005CHWEBWSE05Prjsmlf4sb1v2uwbdocxvbm02', '20240821065715CHWEBWSE03Pqw1s1bdya0lseypsqhntgdyo', '20240821073950CHWEBWSE08P4waibswbwrcdnsex5gy2gxy2', '20240821091333CHWEBWSE03Puii03c14xmsoj5dag4pbujh3', '20240825074840CHWEBWSE03P254hkd0jj5uaigzkztfszx3z', '20240823014801CHWEBWSE01Puawkycgazrnmpbxjt45201ql', '20240823062010CHWEBWSE06Pdc50vtii2eheythrjbaeuaqs', '20240823071912CHWEBWSE02Pfb0crxendnyj3tog1lvfwabp', '20240823074125CHWEBWSE05P4ejnwp5z5toen3meyyd0kp11', '20240823083439CHWEBWSE08P5hxnswhbgyhmywwa3nwdkkcw', '20240823075738CHWEBWSE07Pewuujcpbg1hyztgcwvlcj1sp', '20240823080621CHWEBWSE05Pkktg5zq51b1vbe1woaxkvkgr', '20240823093830CHWEBWSE04Pzdkyhz351lsznntgn0tddjax', '20240823092913CHWEBWSE03Ptrodfrbr5fbjmt1xlk3gw0ab', '20240823093531CHWEBWSE06Pndagm4vm0q240y5gufa1mi5w', '20240823090528CHWEBWSE04Povmoad0fgspww5vlpyyfbo40', '20240823110059CHWEBWSE06Psasgdfb3ja4mhpz4gc4oogwl', '20240824040909CHWEBWSE04Pojurh3mzyzs0rrsyempz4okd', '20240824035552CHWEBWSE07Pl5xd3bm3k1mag352nwmf115p', '20240824033825CHWEBWSE07Pffv1cwdft5rrgbvk4peaqdxn', '20240824034108CHWEBWSE01Pfnjoaqk0zg151x5netk2220m', '20240824045136CHWEBWSE04Pw50eaaxk5l30unvjjzj5v5xk', '20240824082138CHWEBWSE04Pslw1btuspxdkrhydtsinjhx1', '20240824080816CHWEBWSE05Pl2p0qwiy2haex0bwewtnl51l', '20240824082150CHWEBWSE04Pext12xvzorqj2m1qpgv10bmy', '20240824075624CHWEBWSE05P5hpxol0gvyyyipuwqp2ekkb5', '20240824084746CHWEBWSE04P2sf2ielt351ya321u4aav4bg', '20240825033542CHWEBWSE08P4hvujjizzfzr0ipbrfi3cxyn', '20240825033057CHWEBWSE04Pct1cnbwdvtsutju0vzws2qqc', '20240825053116CHWEBWSE08P5mljjwtxium51bvkyc1nxzu1', '20240825052429CHWEBWSE01Pfb4atoysy3okttjl1qlyx0lu', '20240825054038CHWEBWSE07Psqhrrc3xn3r4aw24sww1u3z2', '20240825060409CHWEBWSE08P1er1vblz0jtrj1akhy1cqglv', '20240825085240CHWEBWSE05Pieonqlrx4cdf2zanswzhcw4y', '20240825090129CHWEBWSE08P4b3divn5pnz5dssifww22qna', '20240825075458CHWEBWSE03P5j4g4iurpegcsutb2r3kfdxz', '20240825074535CHWEBWSE03Pegdcpglsej4lb22uczl0gnw5', '20240825082427CHWEBWSE02Pq31nkklzr1jd11aksejnda4g', '20240825082022CHWEBWSE05Pir3tnnoea2wrdbm0dvevxsw4', '20240826054626CHWEBWSE02Pkk3gpy5e5fftxxfnplngh2t3', '20240826070203CHWEBWSE03Pbw20hx5e4nakd2kqrvnhofsj', '20240826111225CHWEBWSE07Pogof4qjbrkwdkagb2qlp4t0b', '20240826145008CHWEBWSE03Pykakrodae2fvql2ejs5ybqff', '20240827023322CHWEBWSE05Phqyjvktdbsschenoom31tkuo', '20240830180409CHWEBWSE04Pt0fgsdpy1sepbdy0ss4kplkl', '20240827030842CHWEBWSE02P4fsebqknkqxmo1xvdcmhvn2t', '20240827062024CHWEBWSE05Pwryyo3mbdm2ctwxgnc0fap42', '20240827173140CHWEBWSE01P5gm1m3vfutheajcjpuywvosf', '20240830035847CHWEBWSE02Pytwfgtea4alzah1tlpty0avn', '20240830042904CHWEBWSE01Peemguojbno1azusou0xmgrjv', '20240830071225CHWEBWSE07Pmctmfqzfdpero414lm503yvy', '20240830072508CHWEBWSE02Pynejy34rb545d2wnhbwp5scc', '20240830091602CHWEBWSE01Pmwgfgcxwbeau0zwhrwldannm', '20240830092304CHWEBWSE02Pv5l4htoyietmjdtn3vtg3bdr']",94,94,5.655166623,2.656028369,0.991919409,66.76744681,46.04945817,0.003793886,0.7007093,True,August,"['good meal', 'Very amazing', 'very excellent', 'Very excellent', 'Very amazing', 'Very good', 'Very excellent', 'Very great', 'Very amazing', 'Very amazing', 'Very excellent', 'Not bad', 'Very excellent', 'Very excellent', 'Very amazing', 'Very excellent', 'Very amazing', 'very excellent', 'Very great', 'Very excellent', 'Very amazing', 'Very great', 'Very excellent', 'very amazing', 'Is  first visit  restaurant, I loved , food good delicious drink  I like', 'Very excellent', 'Very great', 'Very amazing', 'Very excellent', 'Friendly service', 'Very great', 'very excellent', 'Very amazing', 'All hood', 'Very amazing', 'Very great', 'Very excellent', 'Well servered', 'Very excellent', 'very amazing', 'Very excellent', 'Very amazing', 'Very amazing', 'Very amazing', 'Food quality', 'Very excellent', 'Very amazing', 'Very excellent', 'Very amazing', 'Very amazing', 'Very amazing', 'Very great', 'Very great', 'Very amazing', 'Very amazing', 'Very excellent', 'Amna  helpful person I new Uk help  put order I  thankful Amna', 'Very amazing', 'Very excellent', 'Very amazing', 'Very great', 'very excellent', 'Very excellent', 'Great staff', 'Very great', 'Very amazing', 'Very excellent', 'Very amazing', 'very good', 'Very excellent', 'Very amazing', 'Very excellent', 'Very excellent', 'Very amazing', 'very excellent', 'very amazing', 'Very excellent', 'Very excellent', 'Very amazing', 'Very excellent', 'Very excellent', 'Two large fries missing  order. Very cold food. Called restaurant numerous times  one picks up.', 'Accurate order', 'Excellent service', 'I ordered bacon & egg Muffin received sausage & egg muffin. As  takeaway I found incorrect item away  restaurant.', 'Very excellent', 'Very amazing', 'Very goof', 'Very excellent', 'Very amazing', 'Very excellent', 'Very excellent', 'Very excellent', 'Very excellent']","[(('excellent', 'amazing'), 18), (('amazing', 'excellent'), 15), (('excellent', 'excellent'), 9), (('amazing', 'amazing'), 6), (('great', 'excellent'), 5), (('excellent', 'great'), 4), (('great', 'amazing'), 4), (('amazing', 'great'), 4), (('amazing', 'good'), 2), (('good', 'excellent'), 2)]","[('excellent', 38), ('amazing', 31), ('great', 11), ('good', 4), ('restaurant', 3), ('food', 3), ('order', 3), ('service', 2), ('amna', 2), ('egg', 2)]"
